Normalized id,Title,Author,Year,Count
coron_aviru_situa_tion_repor_weekly_epide_miolo_gi_86b0b80d,coron aviru se/ situa tion-repor ts/ weekly_ epide miolo gical_ update_ 22,,2021,1
track_sars_variant_ec5becab,Tracking SARS-CoV-2 variants,,2021,1
10.1080/08990220310001622915,Organization of Meissner corpuscles in the glabrous skin of monkey and cat,Bolanowski,2003,1
10.1113/jphysiol.1973.sp010279,Stimulus-response functions of rapidly adapting mechanoreceptors in the human glabrous skin area,Knibestol,1972,1
10.1076/vimr.1.3.131.4438,Measuring Braille reading speed with the MNREAD test,Legge,1999,1
ol:OLID:OL18885279W,"Electroencephalography: Basic principles, clinical applications, and related fields",,1999,1
10.1523/jneurosci.12-03-00827.1992,Responses of human mechanoreceptive afferents to embossed dot arrays scanned across fingerpad skin,Phillips,1992,1
10.1038/35067550,The brainweb: phase synchronization and large-scale integration,Varela,2001,1
10.3917/oj.blanc.2000.01,Les animaux et la ville,,2000,1
10.22501/ruu.371052,"Environmental forms, from a theoretical perspective to concrete case studies in urban planning",Blanc,2018,1
form_art_environment_engage_sustainability_cb70e005,"Form, art, and environment: engaging in sustainability",,2016,1
transformer_public_métropolitain_à_bas_bruit_8cab445e,Transformer l'espace public métropolitain à bas bruit? EspacesTemps.net,Blanc,2018,1
introduction_urban_common_rethink_city_aa5550af,Introduction to urban commons: rethinking the city,Borch,2015,1
du_quotidien_habiter_cuisiner_169092d8,"L'invention du quotidien : habiter, cuisiner",Girard,1994,1
conservation_de_ordinaire_enjeux_scientifique_soci_c8cbbaf8,Conservation de l'entomofaune ordinaire: enjeux scientifiques & sociétaux,,2018,1
10.3917/sh.194.0008,Les communautés hybrides,Lestel,2008,1
le_commun_san_frontière_entretien_avec_dominique_l_78d07632,Le commun sans frontières. Entretien avec Dominique Lestel,Lestel,2015,1
de_au_zoocentrisme_la_vie_des_idées_8809982e,De l'anthropocentrisme au zoocentrisme. La Vie des Idées,,2018,1
10.4000/sociologies.5329,Une sociologie avec les animaux: faut-il changer de sociologie pour étudier les relations humains/animaux?,Michalon,2016,1
ol:OLID:OL22716163W,Bestiaires du Moyen Âge,,2011,1
entre_et_le_chien_832e6993,Entre l'homme et le chien,Piette,2002,1
ol:OLID:OL18918905W,The biosphere and the noosphere,Vernadsky,1945,1
quand_observe_aussi_d800cded,Quand l'anthropologue observe aussi l'animal,,2014,1
postcript_biosemiotic_read_word_ecocriticism_new_f_800246ef,Postcript on biosemiotics: reading beyond words and ecocriticism. New Formations,,2008,1
10.1007/s12304-014-9218-8,"A connoisseur of magical coincidences: chance, creativity and poïesis from a biosemiotic perspective",Wheeler,2014,1
10.1534/genetics.106.062711,Multi-level selection 1: quantitative genetics of inheritance and response to selection,Bijma,2007,1
10.1007/s10539-007-9089-3,Typology now: homology and developmental constraints explain evolvability,Brigandt,2007,1
molecule_network_introduction_cellular_molecular_n_d2d4c269,From molecules to network: An introduction to cellular and molecular neuroscience,,2014,1
10.5840/jphil2013110817,The multiple realizability of biological individuals,Clarke,2013,1
10.1007/s10539-016-9540-4,A level-of-selection approach to evolutionary individuality,Clarke,2016,1
10.1186/1478-811x-7-4,Connexins: a myriad of functions extending beyond assembly of gap junction channels,Dbouk,2009,1
10.1080/15419060802198298,Migrating cells retain gap junction plaque structure and function,Defranco,2008,1
10.1007/s12304-016-9272-5,Semiotic tools for multi-level cell communication,Giorgi,2016,1
life_poly_contextuality_wirklichkeit_und_reflexion_b61d46a2,Life as poly-contextuality. Wirklichkeit und Reflexion,,1973,1
10.1007/978-94-017-9642-2_9,Evolutionary transitions in individuality and recent models of multicellularity,Hanschen,2015,1
10.1002/bit.10842,The complexity of complexes in signal transduction,Hlavacek,2003,1
10.1023/a:1006520407209,Bridges between development and evolution,Jablonka,1998,1
ol:OLID:OL2692907W,"Two's company, Three is complexity",,2009,1
10.2307/3324683,The Imperative of responsibility: In search of an ethics for the technological age,,1984,1
10.1007/s12304-016-9277-0,The forbidden signs,Kilstrup,2016,1
10.1098/rsbl.2015.0157,A model for the origin of group reproduction during the evolutionary transition to multicellularity,Maliet,2015,1
ol:OLID:OL18396601W,Boston studies in the philosophy of science,Maturana,1980,1
10.1023/b:mcbi.0000009855.14648.2c,On the origin of intracellular compartmentation and organized metabolic systems,Ovádi,2004,1
10.1371/journal.pone.0006219,Cellular microvesicle pathways can be targeted to transfer genetic information between non-immune cells,Skinner,2009,1
10.1073/pnas.0602530103,Evolution of cooperation by multi-level selection,Traulsen,2005,1
heterarchy_complementary_category_description_8d619c69,Heterarchy -hierarchy: Two complementary categories of description,,2003,1
10.1101/cshperspect.a001255,Morphogen gradient formation,Wartlick,2009,1
10.1080/00455091.1994.10717400,"The ontology of complex systems: levels of organization, perspectives, and causal thickets",Wimsatt,1994,1
sign_meaning_question_bab0a938,Signs and meaning: 5 questions,Bundgaard,1950,1
en_snegl_på_vejen_betydningen_naturhistorie_ab0653be,En snegl på vejen: Betydningens naturhistorie,,1993,1
midgley_79fd0d9b,15 Midgley,,1979,1
see_virtuality_nature_semiotica_special_issue_jako_f5a9722d,Seeing virtuality in nature. Semiotica (Special issue: Jakob von Uexküll: A paradigm for biology and semiotics,,2001,1
biosemiootika_võtme_küsimustele_vastab_jesper_hoff_0208b966,Biosemiootika võtmed: Küsimustele vastab Jesper Hoffmeyer,Kull,2011,1
10.5860/choice.50-3788,Mind and cosmos: Why the materialist neo-Darwinian conception of nature is almost certainly false,,2012,1
formen_betydning_katastrofeteori_og_semiotik_6ada7dbf,Formens betydning: Katastrofeteori og semiotik,Noble,1979,1
light_mrna_localization_drosophila_oogenesis_dea4fd0c,Lighting up mRNA localization in Drosophila oogenesis,Becalska,2009,1
10.1016/s0092-8674(01)00419-6,In vivo analysis of Drosophila bicoid mRNA localization reveals a novel microtubule-dependent axis specification pathway,Cha,2001,1
autonomous_determination_anterior_structure_early__318c5da7,Autonomous determination of anterior structures in the early Drosophila embryo by the bicoid morphogen,Driever,1990,1
10.1083/jcb.142.2.355,Signal sequence recognition in cotranslational translocation by protein components of the endoplasmic reticulum membrane,Mothes,1998,1
10.3410/f.1002138.12459,Me31B silences translation of oocytelocalizing RNAs through the formation of cytoplasmic RNP complex during Drosophila oogenesis,Nakamura,2001,1
10.1002/1097-010x(20001215)288:4<304::aid-jez3>3.0.co;2-g,Epigenetic mechanisms of character origination,Newman,2000,1
10.1098/rstb.2003.1325,The origin of dorsoventral polarity in Drosophila,Roth,2003,1
10.1101/cshperspect.a001891,Symmetry breaking during Drosophila oogenesis,Roth,2009,1
10.1083/jcb.139.3.817,A sponge-like structure involved in the association and transport of maternal products during Drosophila oogenesis,Wilsch-Bräuninger,1997,1
qualification_quantification_meet_ethnography_4e264de5,"How qualification and quantification meet, or don't, in ethnography",Anderson,2012,1
10.2307/j.ctt183p71d.12,From work to text,Barthes,1977,1
10.2307/j.ctt183p71d.13,Change the object itself,,1977,1
10.1007/s12304-013-9180-x,BDarwin und die Englische moral^: the moral consequences of Uexküll's umwelt theory,Beever,2013,1
speak_virus_phage_catch_send_chemical_message_infe_4da045a8,Do you speak virus? Phages caught sending chemical messages: a virus that infects bacteria listens to messages from its relatives when deciding how to attack its hosts,Brockman,1995,1
editor_preface_par_pro_toto_54ea70a1,Editor's preface: Pars pro toto,Deely,1986,1
war_word_political_correctness_debate_1d7e0fa5,The war of the words: the political correctness debate,,1994,1
unlimited_semiosis_drift_3267dbe5,Unlimited semiosis and drift,Eco,1990,1
10.1007/978-3-319-20663-9_2,On biosemiotics and its possible relevance to linguistics,Favareau,2015,1
biosemiotic_sign_life_22741734,Biosemiotics: signs of life and the life of signs,,2008,1
space_culture_place_nature_estonia_approach_cultur_51146455,The space of culture -the place of nature in Estonia and beyond (approaches to cultural theory 1),,2011,1
10.1080/14688417.2015.1069203,A semiotic theory of life: Lotman's principles of the universe of the mind,Kull,2015,1
semiotic_fundamental_deep_ecology_320abd1f,Semiotic fundamentals of deep ecology,Kull,2004,1
10.1101/gr.108753.110,"Locating proteincoding sequences under selection for additional, overlapping functions in 29 mammalian genomes",Lin,2011,1
10.1515/semi.1974.12.4.301,The sign mechanism of culture,Lotman,1974,1
10.2307/3684651,The structure of the artistic text,Lotman,1977,1
ol:OLID:OL33768783W,The invention of the text,,2014,1
non_human_social_science_db26daef,Non-humans and after in social science,,2016,1
10.5840/monist18911211,The architecture of theories,Peirce,1891,1
dna_poetry_multiple_message_single_sequence_huffin_03e587a6,DNA as poetry: multiple messages in a single sequence. The Huffington Post,,2012,1
cultures_scientific_revolution_rede_lecture_4e12a8fb,The Two Cultures and the scientific revolution. The Rede Lecture,,1959,1
ol:OLID:OL35663161W,The two cultures and a second look. An expanded version of the two cultures and the scientific revolution,,1959,1
darwin_english_morality_translation_bdarwin_und_di_11ddbff6,Darwin and the English morality. Translation of BDarwin und die Englische moral^,Von Uexküll,2013,1
10.5860/choice.189841,Arrival of the fittest: Solving evolution's greatest puzzle,,2014,1
consciousness_meme_machine_ea4db66f,Consciousness in Meme machines,Blackmore,2003,1
consciousness_introduction_935a08c6,Consciousness: An introduction,,2018,1
10.1038/419269a,Stimulating own-body perceptions,Blanke,2002,1
10.7551/mitpress/3966.003.0016,The mind as the Software of the brain,Block,1995,1
10.3389/fevo.2022.878729,"Brains as computers: Metaphor, analogy, theory or fact?",Brette,2022,1
10.1126/sciadv.aaw2594,"Different languages, similar encoding efficiency: Comparable information rates across the human communicative niche",Coupé,2019,1
human_evolutionary_transition_animal_intelligence__a0024335,The human evolutionary transition: From Animal Intelligence to Culture,,2023,1
10.1098/rsos.161011,Memory for stimulus sequences: A divide between humans and other animals?,Ghirlanda,2017,1
10.1016/0375-9601(96)00453-7,The physical nature of information,Landauer,1996,1
mind_time_temporal_factor_consciousness_perspectiv_68fb48e0,"Mind time: The temporal factor in consciousness, perspectives in cognitive neuroscience",,2004,1
10.1073/pnas.0906120106,Insight learning or shaping?,Lind,2009,1
10.1371/journal.pone.0290546,A test of memory for stimulus sequences in great apes,Lind,2023,1
10.1002/ece3.506,The green beards of Language,Lindenfors,2013,1
det_kulturella_djuret_om_människan_evolution_och_t_42c95298,Det kulturella djuret: Om människans evolution och tänkandets utveckling,,2019,1
10.3389/fpsyg.2016.01485,Deception as a derived function of language,Oesch,2016,1
10.1017/cbo9780511625251.018,Brains and behavior,Putnam,1980,1
virtual_machine_consciousness_d1199e8a,Virtual machines and consciousness,Sloman,2003,1
10.1098/rstb.2012.0009,A rostro-caudal gradient of structured sequence processing in the left inferior frontal gyrus,Uddén,2012,1
nervous_system_context_information_theory_58b561a6,The nervous system in the context of information theory,Zimmerman,1987,1
dal_modello_psico_idraulico_di_lorenz_alle_emozion_29430354,Dal modello psico-idraulico di Lorenz alle emozioni primordiali di Denton: la svolta cognitiva della motivazione,Assenza,2014,1
animal_behaviour_mechanism_development_function_ev_c8db31b0,"Animal behaviour. mechanism, development, function and evolution",,2004,1
10.2307/468419,An introduction to the structural analysis of narrative,Barthes,1975,1
architect_biosemiotic_thomas_sebeok_9e878e9d,The architect of biosemiotics: Thomas A. Sebeok,Kull,2011,1
fundamentos_da_teoria_do_signo_e6ed2736,Fundamentos da teoria dos signos,,1985,1
ol:OLID:OL3027014W,The meaning of meaning,,1923,1
ol:OLID:OL11560834W,L'étude de l'instinct,Tinbergen,1926,1
10.1093/condor/102.1.81,"Sound design for vocalizations: quality in the woods, consistency in the field",Brown,2000,1
10.1006/anbe.1996.0214,Messages encoded in the songs of chestnut-sided warblers,Byers,1996,1
10.1006/anbe.1998.0746,"Amplitude regulation of vocalizations in noise by a songbird, Taeniopigya guttata",Cynx,1998,1
10.1016/s0169-5347(02)02410-2,The honesty of bird song: multiple constraints for multiple traits,Gil,2002,1
10.1086/282070,"Homage to Santa Rosalia, or why are there so many kinds of animals? American Naturalism",,1959,1
niche_hypothesis_soundscape_newsletter_f9a94f2f,The niche hypothesis. The soundscape Newsletter,,1993,1
10.5860/choice.42-5277,Nature's music. The science of birdsong,,2004,1
10.1163/000579510x511051,Intensity of female preference for call source level in midwife toads Alytes cisternasii and A. obstetricans,Márquez,2010,1
10.1121/1.1539050,Reverberation of rapid and slow trills: implications for signal adaptations to long-range communication,Naguib,2003,1
10.1006/anbe.1999.1354,Assessment of auditory distance in a territorial songbird: accurate feat or rule of thumb?,Naguib,2000,1
ol:OLID:OL3496490W,An introduction to information theory,,1961,1
bird_sing_high_pitch_urban_noise_a95d7dce,Birds sing at a higher pitch in urban noise,Slabekoorn,1940,1
10.1371/journal.pone.0023198,Metabolic and respiratory costs of increasing song amplitude in zebra finches,Zollinger,2011,1
10.1016/0378-4754(96)80476-9,Orchestrated reduction of quantum coherence in brain microtubules: a model for consciousness,Hameroff,1996,1
10.1098/rstb.1985.0015,Riddles of natural categorization,Herrnstein,1985,1
language_brain_quantum_reorganizational_associativ_1be82640,"The three languages of the brain: quantum, reorganizational, and associative",Kak,1996,1
10.1016/s0020-0255(00)00043-8,"Active agents, intelligence, and quantum computing",Kak,2000,1
ol:OLID:OL2042322W,The architecture of knowledge,,2004,1
universe_quantum_physics_consciousness_754cd300,"The universe, quantum physics, and consciousness",Kak,2009,1
nature_light_epistemology_spie_conference_photons__964c63fb,The nature of light and epistemology. SPIE Conference on The Nature of Light: What are Photons IV,,2011,1
10.1007/978-94-007-4156-0_34,Higher order and the origin of complex structures,,2012,1
ol:OLID:OL2985994W,Schrődinger: Life and thought,,1989,1
10.1038/46972,Natural engineering principles of electron tunneling in biological oxidation-reduction,Page,1999,1
ol:OLID:OL19697789W,The man who mistook his wife for a hat,,1985,1
10.1098/rstb.2004.1598,Quantum physics in neuroscience and psychology: a neurophysical model of mind-brain interaction,Schwartz,2005,1
conceptual_ability_pigeon_eba51b05,The conceptual abilities of pigeons,Wasserman,1995,1
ol:OLID:OL9043813W,"Astrobiology, comets and the origin of life",,2009,1
hcrc_map_task_corpus_language_speech_c2aad586,The HCRC map task corpus. Language and Speech,,1991,1
10.1016/0003-3472(95)80168-5,Use of experimenter-given cues during object-choice tasks by capuchin monkeys,Anderson,1995,1
giant_hand_proceeding_international_workshop_domes_cfa77a08,Giants on our hands: proceedings of the international workshop on the domesticated Asian Elephant,,2002,1
10.1016/j.cub.2008.04.019,Elephant cognition,Bates,2008,1
10.1016/s0010-0277(99)00081-5,Syntactic coordination in dialogue,Branigan,2000,1
10.1037//0278-7393.22.6.1482,Conceptual pacts and lexical choice in conversation,Brennan,1996,1
10.1016/s0960-9822(03)00271-9,Animal communication: What makes a dog able to understand its master?,Byrne,2003,1
effect_human_cognitive_development_ape_dc0667c4,The effect of humans on the cognitive development of apes,Call,1996,1
10.1017/cbo9780511620539,Using Language,,1996,1
10.1016/s0749-596x(03)00060-3,The use of lexical and syntactic information in language production: Evidence from the priming of noun-phrase structure,Cleland,2003,1
10.1111/j.1467-9922.2006.00372.x,Unraveling the dyad: Using recurrence analysis to explore patterns of syntactic coordination between children and caregivers in conversation,Dale,2006,1
10.1177/1059712316644966,Behavioural synchronization from an ethological perspective: Overview of its adaptive value,Duranton,2016,1
10.1002/9780470344484,"Biology, medicine, and surgery of elephants",,2006,1
10.1016/j.newideapsych.2013.03.005,Dialog as interpersonal synergy,Fusaroli,2014,1
10.1016/0010-0277(87)90018-7,Saying what you mean in dialogue: A study in conceptual and semantic coordination,Garrod,1987,1
10.1007/s10071-009-0279-z,How do guide dogs and pet dogs (Canis familiaris) ask their owners for their toy and for playing?,Gaunet,2010,1
10.1075/eoc.2.1.06har,Communication of food location between human and dog (Canis familiaris),Hare,1998,1
10.1093/oso/9780198529613.001.0001,The new handbook of methods in nonverbal behavior research,,2005,1
10.1016/j.neubiorev.2007.05.012,Large brains and cognition: Where do elephants fit in?,Hart,2007,1
10.1111/j.0956-7976.2005.01541.x,Do speakers avoid ambiguities during dialogue?,Haywood,2005,1
10.1016/j.anbehav.2016.09.023,"A comparison between wolves, Canis lupus, and dogs, Canis familiaris, in showing behaviour towards humans",Heberlein,2016,1
10.1007/s10071-007-0126-z,Evidence of means-end behavior in Asian elephants (Elephas maximus),Irie-Sugimoto,2008,1
mental_model_cognitive_science_language_inference__8dbe8afc,"Mental models: Towards a cognitive science of language, inference, and consciousness",,1983,1
anvil_universal_video_research_tool_026566d8,ANVIL: A universal video research tool,Kipp,2014,1
10.1037/0735-7036.116.2.206,The evolution of mutualistic interspecific communication: Assessment and management across species,Kostan,2002,1
10.1016/b978-0-08-045337-8.00009-7,Interspecific communication,Krams,2010,1
10.1037/com0000125,Animal pointing: Changing trends and findings from 30 years of research,Krause,2018,1
gone_astray_care_management_asian_elephant_domesti_270ca263,Gone astray: the care and management of the Asian elephant in domesticity,,1997,1
10.1111/j.1551-6709.2012.01269.x,Behavior matching in multimodal communication is synchronized,Louwerse,2012,1
10.1007/s10071-011-0448-8,How does cognition evolve? Phylogenetic comparative psychology,Maclean,2012,1
10.1007/s10071-016-0987-0,Evidence of heterospecific referential communication from domestic horses (Equus caballus) to humans,Malavasi,2016,1
10.1016/j.physrep.2006.11.001,Recurrence plots for the analysis of complex systems,Marwan,2007,1
10.1007/s102110000015,Communication networks: Social environments for receiving and signalling behaviour,Mcgregor,2000,1
comparative_analysis_animal_understanding_human_po_215f3422,A comparative analysis of animals' understanding of the human pointing gesture,Mcneill,1992,1
10.1121/1.3224717,Vocalizations of wild Asian elephants (Elephas maximus): Structural classification and social context,Nair,2009,1
10.1037//0735-7036.116.2.197,The rattling sound of rattlesnakes (Crotalus viridis) as a communicative resource for ground squirrels (Spermophilus beecheyi) and burrowing owls (Athene cunicularia),Owings,2002,1
10.1017/s0140525x04000056,Toward a mechanistic psychology of dialogue,Pickering,2004,1
10.1007/s11168-006-9004-0,Alignment as the basis for successful communication,Pickering,2006,1
10.4161/cib.22012,The case of referential gestural signaling. Where next?,Pika,2012,1
10.1371/journal.pone.0061174,Visual cues given by humans are not sufficient for Asian elephants (Elephas maximus) to find hidden food,Plotnik,2013,1
elelphantvoices_gesture_database_fcb59408,ElelphantVoices gestures database,,2009,1
10.1016/j.anbehav.2009.06.007,What do animal signals mean?,Rendall,2009,1
10.5040/9781978731233.ch-2,"Hermeneutics, ecocriticism, and the vanishing elephants of Thailand",Ribó,2018,1
10.1515/sem-2018-0003,Semiotic alignment: towards a dialogical model of interspecific communication,Ribó,2018,1
art_conversation_coordination_common_ground_coupli_8edab34d,The art of conversation is coordination: Common ground and the coupling of eye movements during dialogue,Richardson,2007,1
10.1016/j.anbehav.2010.03.005,Animal communication between information and influence,Scarantino,2010,1
elephant_thailand_mahout_culture_today_92675a39,Elephants in Thailand 1: mahouts and their cultures today,Schliesinger,1993,1
10.1016/s0169-5347(98)01491-8,Understanding proboscidean evolution: A formidable task,Shoshani,1998,1
10.1016/j.cub.2013.08.037,African elephants can use human pointing cues to find hidden food,Smet,2013,1
10.1007/s10071-014-0772-x,Interpretation of human pointing by African elephants: Generalisation and rationality,Smet,2014,1
10.1644/1545-1542(2004)085<0582:br>2.0.co;2,"The living elephants: Evolutionary ecology, behavior, and conservation",,2003,1
story_asia_elephant_mumbai_marg_foundation_a9cc9f83,The story of Asia's elephants. Mumbai: Marg Foundation,Sukumar,2011,1
10.1016/j.anbehav.2009.11.033,Ontogeny and phylogeny: Both are essential to human-sensitive behaviour in the genus Canis,Udell,2010,1
10.1159/000021640,Spontaneous pointing behavior in the wild pygmy chimpanzee (pan paniscus),Veà,1998,1
alignment_reference_frame_dialogue_adf2ff1f,Alignment of reference frames in dialogue,Watson,2004,1
10.1111/eth.12379,Breaking down the species boundaries: Selective pressures behind interspecific communication in vertebrates,Westrip,2015,1
10.1037/0033-2909.123.2.162,Situation models in language comprehension and memory,Zwaan,1998,1
numerosity_label_set_new_way_count_24a99aac,Numerosities of labelled sets: a new way of counting,Agre,1997,1
10.1007/978-1-4612-4608-4,Episodes in the mathematics of medieval Islam,,1986,1
10.5860/choice.31-2736,Topology and geometry,,1993,1
10.1016/s0921-8890(05)80025-9,Elephants don't play chess,Brooks,1990,1
10.1016/0004-3702(91)90053-m,Intelligence without representation,Brooks,1991,1
ol:OLID:OL2337965W,A history of mathematical notations,,2007,1
10.1017/cbo9780511597909.011,Magic words: How language augments human computation,Clark,1998,1
ol:OLID:OL17816093W,The cell. A molecular approach,,2007,1
mathematical_miniatures_b_1637d97d,Mathematical Miniatures B,,1994,1
language_cognitive_technology_english_speaker_matc_d7b6725b,Language as a cognitive technology: English-speakers match like Pirahã when you don't let them count,Frank,2008,1
ol:OLID:OL2941374W,A source book in medieval science,Grant,1925,1
cognitive_artifact_c04bfd16,Cognitive artifacts,Hutchins,2001,1
naturalism_philosophy_mathematics_e9570fe0,Naturalism in the Philosophy of Mathematics,,2010,1
diagram_classification_symbol_figure_6212ba56,"What's in a diagram? On the classification of symbols, figures and diagrams",Johansen,2013,1
når_matematikere_undersøger_matematik_og_hvilken_b_75078b1b,Når matematikere undersøger matematik-og hvilken betydning det har for undersøgende matematikundervisning,Johansen,2014,1
history_mathematic_introduction_d3adf94d,A history of mathematics: An introduction,,1998,1
10.1016/j.shpsa.2011.12.031,The growth of mathematical knowledge-introduction of convex bodies,Kjeldsen,2012,1
10.1093/oso/9780195061376.001.0001,Mathematical thought from ancient to modern times,,1990,1
10.1111/j.1600-0498.2009.00160.x,The algebra of geometric impossibility: descartes and montucla on the impossibility of the duplication of the cube and the trisection of the angle,Lützen,2010,1
10.1017/s1755020309990128,Measuring the size of infinite collections of natural numbers: was Cantor's theory of infinite number inevitable? The Review of Symbolic Logic,,2009,1
number_word_symbol_cultural_history_c8e6cb62,Number words and number symbols: A cultural history of numbers,,1992,1
10.1515/semi.2011.054,Computers as medium for mathematical writing,Misfeldt,2011,1
design_interaction_psychology_human_computer_inter_3b47856a,Designing interaction: Psychology at the human-computer interface,,1991,1
mathematical_epistemology_peircean_semiotic_point__6b95c41a,Mathematical epistemology from a peircean semiotic point of view,Norman,1993,1
10.1007/978-94-017-3274-1,The development of Arabic mathematics: Between arithmetic and algebra,Rashed,1994,1
10.5860/choice.35-3290,Toward a history of epistemic things: synthesizing proteins in the test tube,,1997,1
10.1007/s10649-006-5892-z,What makes a sign a mathematical sign? -An epistemological perspective on mathematical interaction,Steinbring,2006,1
10.1515/semi.2011.061,On operational and optimal iconicity in Peirce's diagrammatology,Stjernfelt,2011,1
10.1016/0364-0213(94)90021-3,Representations in distributed cognitive tasks,Zhang,1994,1
10.1007/s40656-020-00329-8,What's all the fuss about? The inheritance of acquired traits is compatible with the central dogma,Camacho,2020,1
10.1016/j.shpsa.2021.01.002,Beyond descriptive accuracy: The central dogma of molecular biology in scientific practice,Camacho,2021,1
10.1186/s13059-019-1725-0,Collateral damage: Benchmarking off-target effects in genome editing,Carroll,2019,1
fallacious_commingling_unrelated_hypothesis_centra_9ee3e2ac,"The fallacious commingling of two unrelated hypotheses: ""the central dogma"" and ""dna makes rna makes protein",,2019,1
10.1186/1745-6150-7-27,Does the central dogma still stand?,Koonin,2012,1
10.1038/nature10315,Central dogma at the single-molecule level in living cells,Li,2011,1
karl_popper_new_secret_life_include_medawar_lectur_2907ec6b,Karl Popper and the two new secrets of life: Including Karl Popper's Medawar lecture 1986 and three related texts,,2014,1
epigenetic_inheritance_counterexample_central_dogm_b5d8e8f1,Is epigenetic inheritance a counterexample to the central dogma?,Noble,2006,1
ol:OLID:OL856002W,The theory of evolution,,1993,1
molecular_epigenesis_distribute_specificity_break__111d566b,Molecular epigenesis: Distributed specificity as a break in the central dogma,Stotz,2006,1
10.1016/s0021-9258(18)54273-3,Tissue-specific regulation of the alpha-myosin heavy chain gene promoter in transgenic mice,Subramaniam,1991,1
10.3109/10641969509037410,Transgenic animals as models for human disease,Wagner,1995,1
10.5840/jphil2007104111,Causes that make a difference,Waters,2007,1
central_dogma_thesis_causal_specificity_8eb2f465,The central dogma as a thesis of causal specificity,Weber,2006,1
interview_ernst_mayr_80e7193f,Interview: Interview with Ernst Mayr,Wilkins,2002,1
10.1016/s0092-8674(02)01077-2,Deciphering the transcriptional histone acetylation code for a human gene,Agalioti,2002,1
10.1073/pnas.51.5.786,Acetylation and methylation of histones and their possible role in the regulation of RNA synthesis,,1964,1
10.1369/jhc.2008.951251,Histone modifications and nuclear architecture: a review,Bártová,2008,1
10.1038/sj.emboj.7601926,Localized H3K36 methylation states define histone H4K16 acetylation during transcriptional elongation in Drosophila,Bell,2007,1
10.1016/s0959-437x(02)00279-4,Histone modifications in transcriptional regulation,Berger,2002,1
10.1016/j.cell.2006.10.043,Structural basis for the methylation state-specific recognition of histone H4-K20 by 53BP1 and Crb2 in DNA repair,Botuyan,2006,1
10.1016/j.devcel.2007.05.011,A methylation rendezvous: reader meets writers,Brenner,2007,1
10.1016/s0092-8674(00)81063-6,Tetrahymena histone acetyltransferase A: a homolog to yeast Gcn5p linking histone acetylation to gene activation,Brownell,1996,1
10.1016/j.cell.2005.10.023,Histone H3 methylation by Set2 directs deacetylation of coding regions by Rpd3S to suppress spurious intragenic transcription,Carrozza,2005,1
10.1016/s0955-0674(98)80011-2,Chromo-domain proteins: linking chromatin structure to epigenetic regulation,Cavalli,1998,1
10.1016/j.rbmo.2012.01.001,Spatial and temporal distribution of Oct-4 and acetylated H4K5 in rabbit embryos,Chen,2012,1
10.1038/1921227a0,General nature of the genetic code for proteins,Crick,1961,1
10.1016/j.stem.2008.11.011,Chromatin signatures in multipotent human hematopoietic stem cells indicate the fate of bivalent genes during differentiation,Cui,2009,1
10.1016/j.devcel.2004.10.005,Polycomb group proteins Ring1A/B link ubiquitylation of histone H2A to heritable gene silencing and X inactivation,De Napoles,2004,1
10.1016/j.cell.2007.08.019,The histone H3 lysine-27 demethylase Jmjd3 links inflammation to inhibition of polycomb-mediated gene silencing,De Santa,2007,1
10.1073/pnas.1433065100,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis,,2003,1
10.1074/jbc.c200348200,Methylation of histone H3 by COMPASS requires ubiquitination of histone H2B by Rad6,Dover,2002,1
10.1111/j.1432-0436.1979.tb01020.x,An epigenetic code,Elder,1979,1
10.1101/gad.1110503,Molecular basis for the discrimination of repressive methyl-lysine marks in histone H3 by Polycomb and HP1 chromodomains,Fischle,2003,1
10.1038/nature04290,Double chromodomains cooperate to recognize the methylated histone H3 tail,Flanagan,2005,1
10.4161/epi.6.5.15623,An acetylationmonoubiquitination switch on lysine 120 of H2B,Gatta,2011,1
10.1038/nsmb.1644,Drosophila MSL complex globally acetylates H4K16 on the male X chromosome for dosage compensation,Gelbart,2009,1
10.1016/j.cell.2013.04.037,Transcriptional and epigenetic dynamics during specification of human embryonic stem cells,Gifford,2013,1
10.1038/38664,Histone acetylation in chromatin structure and transcription,Grunstein,1997,1
10.1042/bj20061138,Ubiquitin-binding domains,Hurley,2006,1
10.1146/annurev-biochem-051810-094654,Ubiquitin-binding proteins: decoders of ubiquitin-mediated cellular functions,Husnjak,2012,1
10.1002/cbic.200800414,Putting the pieces together: histone H2B ubiquitylation directly stimulates histone H3K79 methylation,Jeltsch,2008,1
10.1016/s0168-9525(02)02746-4,Connecting the DOTs: covalent histone modifications and the formation of silent chromatin,Khan,2002,1
10.1038/sj.embor.7400625,"Tudor, MBT and chromo domains gauge the degree of lysine methylation",Kim,2006,1
10.1016/j.stem.2010.12.001,Reprogramming factor expression initiates widespread targeted chromatin remodeling,Koche,2011,1
10.1016/s0092-8674(00)81958-3,"Twenty-five years of the nucleosome, fundamental particle of the eukaryote chromosome",Kornberg,1999,1
10.1038/nrm1075,Histone acetylation and deacetylation in yeast,Kurdistani,2003,1
10.1016/j.cell.2004.05.023,Mapping global histone acetylation patterns to gene expression,Kurdistani,2004,1
10.1016/j.cell.2011.07.025,Chromatin signaling to kinetochores: transregulation of Dam1 methylation by histone H2B ubiquitination,Latham,2011,1
